yyyymm,month,hs6,hs10,category,country_code,country_name,product_kr,exp_usd,exp_wgt,imp_usd,imp_wgt
202605,2026-05,854232,8542324000,MCOs (복합부품),ZA,남아프리카공화국,복합부품 집적회로(MCOs),111.0,0.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,HU,헝가리,디램,0.0,0.0,231616.0,130.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),HK,홍콩,복합구조칩 집적회로,3033971400.0,61735.0,27674420.0,1203.0
202605,2026-05,854232,8542322000,Hybrid IC,HK,홍콩,하이브리드 집적회로,99026.0,12.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,HK,홍콩,기타,15648350.0,1454.0,1611240.0,262.0
202605,2026-05,854232,8542321030,NAND Flash,HK,홍콩,플래시 메모리,204109967.0,4442.0,49961.0,25.0
202605,2026-05,854232,8542321020,SRAM,HK,홍콩,에스램,119139.0,183.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,HK,홍콩,디램,151796270.0,15218.0,26836243.0,2192.0
202605,2026-05,854232,8542324000,MCOs (복합부품),GB,영국,복합부품 집적회로(MCOs),0.0,0.0,206.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),GB,영국,복합구조칩 집적회로,1037820.0,5.0,4560.0,2.0
202605,2026-05,854232,8542321090,Other Memory,GB,영국,기타,0.0,0.0,8437.0,3.0
202605,2026-05,854232,8542321030,NAND Flash,GB,영국,플래시 메모리,4260.0,18.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,GB,영국,디램,839025.0,48.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),FR,프랑스,복합부품 집적회로(MCOs),167.0,0.0,107.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),FR,프랑스,복합구조칩 집적회로,7111.0,0.0,0.0,0.0
202605,2026-05,854232,8542322000,Hybrid IC,FR,프랑스,하이브리드 집적회로,0.0,0.0,7.0,0.0
202605,2026-05,854232,8542321090,Other Memory,FR,프랑스,기타,0.0,0.0,728207.0,206.0
202605,2026-05,854232,8542321030,NAND Flash,FR,프랑스,플래시 메모리,0.0,0.0,395554.0,241.0
202605,2026-05,854232,8542324000,MCOs (복합부품),ET,에티오피아,복합부품 집적회로(MCOs),0.0,0.0,60.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),HK,홍콩,복합부품 집적회로(MCOs),656090695.0,4360.0,5142.0,10.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),HU,헝가리,복합구조칩 집적회로,13182086.0,234.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,JP,일본,디램,3168132.0,121.0,173304.0,46.0
202605,2026-05,854232,8542324000,MCOs (복합부품),HU,헝가리,복합부품 집적회로(MCOs),108094.0,5.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,IT,이탈리아,기타,0.0,0.0,918.0,7.0
202605,2026-05,854232,8542324000,MCOs (복합부품),IN,인도,복합부품 집적회로(MCOs),275889843.0,1828.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),IN,인도,복합구조칩 집적회로,61470916.0,1025.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,IN,인도,기타,1595773.0,1358.0,0.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,IN,인도,플래시 메모리,2355520.0,178.0,0.0,0.0
202605,2026-05,854232,8542321020,SRAM,IN,인도,에스램,22749.0,1.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,IN,인도,디램,7916477.0,259.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),IL,이스라엘,복합구조칩 집적회로,134702.0,10.0,0.0,0.0
202605,2026-05,854232,8542322000,Hybrid IC,IL,이스라엘,하이브리드 집적회로,6652.0,2.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,IL,이스라엘,기타,0.0,0.0,5.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),IE,아일랜드,복합부품 집적회로(MCOs),68.0,0.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),ID,인도네시아,복합부품 집적회로(MCOs),45959898.0,329.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),ID,인도네시아,복합구조칩 집적회로,34065639.0,2804.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,ID,인도네시아,기타,45220.0,78.0,3849.0,1.0
202605,2026-05,854232,8542321030,NAND Flash,ID,인도네시아,플래시 메모리,274128.0,56.0,6195.0,5.0
202605,2026-05,854232,8542321020,SRAM,ID,인도네시아,에스램,22757.0,1.0,167.0,1.0
202605,2026-05,854232,8542321010,DRAM,ID,인도네시아,디램,3288355.0,479.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),ES,스페인,복합부품 집적회로(MCOs),72.0,0.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),ES,스페인,복합구조칩 집적회로,164690.0,5.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,ES,스페인,디램,95462.0,12.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),EG,이집트,복합부품 집적회로(MCOs),6397744.0,102.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),CH,스위스,복합부품 집적회로(MCOs),102.0,1.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),CA,캐나다,복합부품 집적회로(MCOs),1647.0,4.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,CA,캐나다,디램,35831880.0,171.0,1050.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),BR,브라질,복합부품 집적회로(MCOs),59540301.0,489.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),BR,브라질,복합구조칩 집적회로,26289821.0,585.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,BR,브라질,기타,221165.0,115.0,0.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,BR,브라질,플래시 메모리,13154881.0,214.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,BR,브라질,디램,61114162.0,851.0,594.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),BG,불가리아,복합부품 집적회로(MCOs),293.0,0.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),BE,벨기에,복합부품 집적회로(MCOs),41.0,0.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),BD,방글라데시,복합구조칩 집적회로,183966.0,1.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,BD,방글라데시,기타,5548.0,0.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),AT,오스트리아,복합구조칩 집적회로,7907610.0,157.0,0.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,AT,오스트리아,플래시 메모리,60088.0,3.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,AR,아르헨티나,기타,508.0,0.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,AR,아르헨티나,디램,31118.0,14.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),AE,아랍에미리트 연합,복합부품 집적회로(MCOs),17.0,0.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,CN,중국,디램,8003192586.0,74908.0,1001150477.0,25829.0
202605,2026-05,854232,8542321020,SRAM,CN,중국,에스램,93759.0,12.0,168883.0,133.0
202605,2026-05,854232,8542321030,NAND Flash,CN,중국,플래시 메모리,1345539495.0,18255.0,258664291.0,7001.0
202605,2026-05,854232,8542321030,NAND Flash,DE,독일,플래시 메모리,9125.0,34.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),EG,이집트,복합구조칩 집적회로,14475266.0,260.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,EG,이집트,기타,22900.0,18.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,EG,이집트,디램,1174.0,2.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,EE,에스토니아,디램,64605.0,0.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,DK,덴마크,기타,0.0,0.0,457.0,1.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),DE,독일,복합구조칩 집적회로,28467817.0,928.0,91.0,0.0
202605,2026-05,854232,8542321090,Other Memory,DE,독일,기타,66.0,1.0,14906.0,7.0
202605,2026-05,854232,8542321010,DRAM,DE,독일,디램,3276435.0,88.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,CN,중국,기타,2951187.0,661.0,21307328.0,1979.0
202605,2026-05,854232,8542324000,MCOs (복합부품),CZ,체코공화국,복합부품 집적회로(MCOs),8.0,0.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),CZ,체코공화국,복합구조칩 집적회로,261413.0,20.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,CZ,체코공화국,기타,4190240.0,542.0,168.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),CO,콜롬비아,복합부품 집적회로(MCOs),33.0,0.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),CN,중국,복합부품 집적회로(MCOs),39352765.0,2406.0,425618293.0,2265.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),CN,중국,복합구조칩 집적회로,1067235002.0,10295.0,1180092392.0,8844.0
202605,2026-05,854232,8542322000,Hybrid IC,CN,중국,하이브리드 집적회로,43.0,1.0,206031.0,10.0
202605,2026-05,854232,8542324000,MCOs (복합부품),IT,이탈리아,복합부품 집적회로(MCOs),1107.0,4.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),DE,독일,복합부품 집적회로(MCOs),1704608.0,43.0,4835.0,1.0
202605,2026-05,854232,8542321020,SRAM,JP,일본,에스램,0.0,0.0,129150.0,2.0
202605,2026-05,854232,8542321030,NAND Flash,SG,싱가포르,플래시 메모리,7701897.0,207.0,1588784.0,151.0
202605,2026-05,854232,8542321020,SRAM,TW,대만,에스램,16560.0,4.0,468153.0,78.0
202605,2026-05,854232,8542321010,DRAM,TW,대만,디램,196347957.0,11903.0,22781514.0,4914.0
202605,2026-05,854232,8542324000,MCOs (복합부품),TR,튀르키예,복합부품 집적회로(MCOs),10063996.0,158.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),TR,튀르키예,복합구조칩 집적회로,1498343.0,16.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,TR,튀르키예,기타,7368.0,14.0,0.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,TR,튀르키예,플래시 메모리,2399.0,9.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,TR,튀르키예,디램,734651.0,6.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),TH,태국,복합부품 집적회로(MCOs),1713872.0,90.0,6493.0,10.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),TH,태국,복합구조칩 집적회로,67409287.0,1173.0,46385.0,42.0
202605,2026-05,854232,8542322000,Hybrid IC,TH,태국,하이브리드 집적회로,0.0,0.0,3868.0,3.0
202605,2026-05,854232,8542321090,Other Memory,TH,태국,기타,58930.0,110.0,1746730.0,439.0
202605,2026-05,854232,8542321030,NAND Flash,TH,태국,플래시 메모리,7061417.0,878.0,896632.0,197.0
202605,2026-05,854232,8542321020,SRAM,TH,태국,에스램,0.0,0.0,54373.0,31.0
202605,2026-05,854232,8542321010,DRAM,TH,태국,디램,3969830.0,243.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),SK,슬로바키아,복합구조칩 집적회로,1331203.0,110.0,30968.0,29.0
202605,2026-05,854232,8542324000,MCOs (복합부품),SG,싱가포르,복합부품 집적회로(MCOs),1385154.0,18.0,193653271.0,499.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),SG,싱가포르,복합구조칩 집적회로,2132768.0,44.0,66425543.0,251.0
202605,2026-05,854232,8542321030,NAND Flash,TW,대만,플래시 메모리,76173927.0,1221.0,9729063.0,4347.0
202605,2026-05,854232,8542321090,Other Memory,TW,대만,기타,783103.0,82.0,93190302.0,2629.0
202605,2026-05,854232,8542322000,Hybrid IC,TW,대만,하이브리드 집적회로,0.0,0.0,24.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,VN,베트남,플래시 메모리,42323942.0,3706.0,701894.0,158.0
202605,2026-05,854232,8542321030,NAND Flash,JP,일본,플래시 메모리,26021.0,18.0,16369.0,31.0
202605,2026-05,854232,8542321030,NAND Flash,ZA,남아프리카공화국,플래시 메모리,41870.0,4.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,ZA,남아프리카공화국,디램,56589.0,4.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),VN,베트남,복합부품 집적회로(MCOs),1002439411.0,7982.0,120.0,6.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),VN,베트남,복합구조칩 집적회로,640501952.0,11478.0,5862917.0,242.0
202605,2026-05,854232,8542322000,Hybrid IC,VN,베트남,하이브리드 집적회로,10389.0,10.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,VN,베트남,기타,21870875.0,9469.0,35054.0,6.0
202605,2026-05,854232,8542321020,SRAM,VN,베트남,에스램,6396.0,2.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),TW,대만,복합부품 집적회로(MCOs),3433615.0,226.0,94830377.0,228.0
202605,2026-05,854232,8542321010,DRAM,VN,베트남,디램,1796729471.0,30172.0,13229271.0,817.0
202605,2026-05,854232,8542324000,MCOs (복합부품),US,미국,복합부품 집적회로(MCOs),4841810.0,98.0,8803.0,12.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),US,미국,복합구조칩 집적회로,261068403.0,1949.0,343145.0,5.0
202605,2026-05,854232,8542321090,Other Memory,US,미국,기타,696.0,1.0,4289989.0,255.0
202605,2026-05,854232,8542321030,NAND Flash,US,미국,플래시 메모리,352003.0,24.0,84311.0,27.0
202605,2026-05,854232,8542321020,SRAM,US,미국,에스램,0.0,0.0,114.0,1.0
202605,2026-05,854232,8542321010,DRAM,US,미국,디램,36299984.0,977.0,234184.0,11.0
202605,2026-05,854232,8542321090,Other Memory,SG,싱가포르,기타,825011.0,143.0,12736188.0,491.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),TW,대만,복합구조칩 집적회로,3888554587.0,17704.0,172064144.0,1391.0
202605,2026-05,854232,8542321010,DRAM,SG,싱가포르,디램,176160462.0,1846.0,938442.0,22.0
202605,2026-05,854232,8542321090,Other Memory,NL,네덜란드,기타,5.0,0.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),MY,말레이시아,복합부품 집적회로(MCOs),41161.0,1.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),MY,말레이시아,복합구조칩 집적회로,336612544.0,872.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,MY,말레이시아,기타,0.0,0.0,2144220.0,96.0
202605,2026-05,854232,8542321030,NAND Flash,MY,말레이시아,플래시 메모리,6597838.0,674.0,246861.0,57.0
202605,2026-05,854232,8542321020,SRAM,MY,말레이시아,에스램,0.0,0.0,15720.0,11.0
202605,2026-05,854232,8542321010,DRAM,MY,말레이시아,디램,34902919.0,257.0,505.0,2.0
202605,2026-05,854232,8542324000,MCOs (복합부품),MX,멕시코,복합부품 집적회로(MCOs),8050015.0,1515.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,MX,멕시코,기타,233995.0,259.0,0.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,MX,멕시코,플래시 메모리,49770.0,6.0,7828.0,15.0
202605,2026-05,854232,8542321020,SRAM,MX,멕시코,에스램,142341.0,4.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,MX,멕시코,디램,6416936.0,279.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),LU,룩셈부르그,복합부품 집적회로(MCOs),53.0,0.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),LT,리투아니아,복합부품 집적회로(MCOs),159.0,0.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),JP,일본,복합부품 집적회로(MCOs),10017348.0,70.0,3017.0,6.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),JP,일본,복합구조칩 집적회로,86404654.0,1284.0,60590928.0,230.0
202605,2026-05,854232,8542324000,MCOs (복합부품),RS,세르비아,복합부품 집적회로(MCOs),196.0,0.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,JP,일본,기타,117118.0,27.0,25661667.0,366.0
202605,2026-05,854232,8542321010,DRAM,NL,네덜란드,디램,5039938.0,81.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),MX,멕시코,복합구조칩 집적회로,14452761.0,686.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),NL,네덜란드,복합구조칩 집적회로,11735736.0,334.0,0.0,0.0
202605,2026-05,854232,8542321020,SRAM,PL,폴란드,에스램,307451.0,9.0,0.0,0.0
202605,2026-05,854232,8542321020,SRAM,RO,루마니아,에스램,0.0,0.0,1043.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),NL,네덜란드,복합부품 집적회로(MCOs),975920.0,14.0,135.0,9.0
202605,2026-05,854232,8542324000,MCOs (복합부품),PT,포루투갈,복합부품 집적회로(MCOs),2502229.0,39.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),PT,포루투갈,복합구조칩 집적회로,3424176.0,78.0,0.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),PL,폴란드,복합부품 집적회로(MCOs),437532.0,42.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,PL,폴란드,기타,28055.0,38.0,0.0,0.0
202605,2026-05,854232,8542321030,NAND Flash,PL,폴란드,플래시 메모리,242213.0,269.0,0.0,0.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),PL,폴란드,복합구조칩 집적회로,11125045.0,955.0,0.0,0.0
202605,2026-05,854232,8542321090,Other Memory,RO,루마니아,기타,0.0,0.0,101.0,0.0
202605,2026-05,854232,8542324000,MCOs (복합부품),PH,필리핀,복합부품 집적회로(MCOs),0.0,0.0,2846.0,2.0
202605,2026-05,854232,8542323000,HBM/Advanced (복합구조칩),PH,필리핀,복합구조칩 집적회로,5282726.0,83.0,1342.0,1.0
202605,2026-05,854232,8542321090,Other Memory,PH,필리핀,기타,0.0,0.0,108956.0,103.0
202605,2026-05,854232,8542321030,NAND Flash,PH,필리핀,플래시 메모리,15657939.0,124.0,80015.0,35.0
202605,2026-05,854232,8542321020,SRAM,PH,필리핀,에스램,0.0,0.0,34812.0,37.0
202605,2026-05,854232,8542321010,DRAM,PL,폴란드,디램,924628.0,229.0,0.0,0.0
202605,2026-05,854232,8542321010,DRAM,PH,필리핀,디램,899832571.0,9182.0,0.0,0.0
202604,2026-04,854232,8542321020,SRAM,HK,홍콩,에스램,193492.0,388.0,24931.0,1.0
202604,2026-04,854232,8542324000,MCOs (복합부품),FR,프랑스,복합부품 집적회로(MCOs),703.0,3.0,2.0,0.0
202604,2026-04,854232,8542321010,DRAM,GB,영국,디램,534901.0,41.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,GB,영국,플래시 메모리,0.0,0.0,57.0,0.0
202604,2026-04,854232,8542321090,Other Memory,GB,영국,기타,15528.0,2.0,2409.0,1.0
202604,2026-04,854232,8542321010,DRAM,HK,홍콩,디램,217637447.0,19307.0,9645577.0,2129.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),GB,영국,복합구조칩 집적회로,79266.0,3.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),GB,영국,복합부품 집적회로(MCOs),254.0,1.0,5.0,1.0
202604,2026-04,854232,8542321030,NAND Flash,GT,과테말라,플래시 메모리,231.0,1.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),FR,프랑스,복합구조칩 집적회로,1618.0,0.0,12521.0,25.0
202604,2026-04,854232,8542321030,NAND Flash,GR,그리스,플래시 메모리,969.0,5.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,ES,스페인,플래시 메모리,3674.0,19.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,FR,프랑스,기타,3182.0,5.0,847487.0,268.0
202604,2026-04,854232,8542321030,NAND Flash,FR,프랑스,플래시 메모리,4566.0,20.0,365609.0,172.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),FI,핀란드,복합구조칩 집적회로,2655075.0,22.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),ES,스페인,복합부품 집적회로(MCOs),41.0,0.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),ES,스페인,복합구조칩 집적회로,129363.0,4.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,ES,스페인,기타,0.0,0.0,511.0,0.0
202604,2026-04,854232,8542321010,DRAM,ES,스페인,디램,123375.0,14.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),EG,이집트,복합부품 집적회로(MCOs),1253896.0,31.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,EG,이집트,기타,42427.0,21.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,HK,홍콩,기타,18593872.0,1626.0,1762286.0,222.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),EG,이집트,복합구조칩 집적회로,16807721.0,334.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,HK,홍콩,플래시 메모리,246926527.0,5501.0,17540.0,3.0
202604,2026-04,854232,8542321030,NAND Flash,IN,인도,플래시 메모리,124962.0,137.0,2305.0,1.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),HK,홍콩,복합구조칩 집적회로,2383413579.0,59013.0,20479813.0,750.0
202604,2026-04,854232,8542324000,MCOs (복합부품),HK,홍콩,복합부품 집적회로(MCOs),385924351.0,4162.0,6509.0,12.0
202604,2026-04,854232,8542321090,Other Memory,IT,이탈리아,기타,1202.0,0.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,EG,이집트,디램,55463.0,1.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,IT,이탈리아,플래시 메모리,5253.0,28.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),IN,인도,복합부품 집적회로(MCOs),397634318.0,1946.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),IN,인도,복합구조칩 집적회로,59613883.0,529.0,1523.0,0.0
202604,2026-04,854232,8542321090,Other Memory,IN,인도,기타,1581648.0,760.0,0.0,0.0
202604,2026-04,854232,8542321020,SRAM,IN,인도,에스램,11696.0,1.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,IN,인도,디램,8744875.0,511.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),IL,이스라엘,복합구조칩 집적회로,44521.0,4.0,1978.0,1.0
202604,2026-04,854232,8542321090,Other Memory,IL,이스라엘,기타,0.0,0.0,23.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,IL,이스라엘,플래시 메모리,761.0,4.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),ID,인도네시아,복합부품 집적회로(MCOs),56194289.0,360.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),ID,인도네시아,복합구조칩 집적회로,16345959.0,715.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,ID,인도네시아,기타,116311.0,187.0,29558.0,7.0
202604,2026-04,854232,8542321030,NAND Flash,ID,인도네시아,플래시 메모리,212652.0,71.0,44.0,9.0
202604,2026-04,854232,8542321020,SRAM,ID,인도네시아,에스램,70159.0,4.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,ID,인도네시아,디램,2436221.0,511.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),HU,헝가리,복합부품 집적회로(MCOs),121805.0,6.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),HU,헝가리,복합구조칩 집적회로,27264937.0,445.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,HU,헝가리,기타,0.0,0.0,383.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,HU,헝가리,플래시 메모리,1408.0,8.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,EG,이집트,플래시 메모리,184.0,2.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),AU,호주,복합부품 집적회로(MCOs),47.0,0.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),EE,에스토니아,복합부품 집적회로(MCOs),51.0,0.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),BD,방글라데시,복합구조칩 집적회로,92371.0,0.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,CA,캐나다,기타,0.0,0.0,65.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,CA,캐나다,플래시 메모리,3320.0,8.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,CA,캐나다,디램,21007755.0,74.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),BR,브라질,복합부품 집적회로(MCOs),87446526.0,797.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),BR,브라질,복합구조칩 집적회로,55492221.0,1314.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,BR,브라질,기타,216361.0,168.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,BR,브라질,플래시 메모리,12903949.0,318.0,533.0,0.0
202604,2026-04,854232,8542321020,SRAM,BR,브라질,에스램,1773.0,0.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,BR,브라질,디램,27511551.0,353.0,0.0,0.0
202604,2026-04,854232,8542324000,MCOs (복합부품),BD,방글라데시,복합부품 집적회로(MCOs),116193.0,0.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,BD,방글라데시,기타,3564.0,0.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,EC,에쿠아도르,플래시 메모리,131.0,1.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,AU,호주,디램,0.0,0.0,1136.0,1.0
202604,2026-04,854232,8542324000,MCOs (복합부품),AT,오스트리아,복합부품 집적회로(MCOs),96.0,1.0,0.0,0.0
202604,2026-04,854232,8542323000,HBM/Advanced (복합구조칩),AT,오스트리아,복합구조칩 집적회로,6709062.0,108.0,0.0,0.0
202604,2026-04,854232,8542321090,Other Memory,AT,오스트리아,기타,16548.0,314.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,AT,오스트리아,플래시 메모리,120377.0,9.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,AT,오스트리아,디램,113138.0,34.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,AR,아르헨티나,디램,91221.0,322.0,0.0,0.0
202604,2026-04,854232,8542321030,NAND Flash,AE,아랍에미리트 연합,플래시 메모리,919.0,4.0,0.0,0.0
202604,2026-04,854232,8542321010,DRAM,AE,아랍에미리트 연합,디램,0.0,0.0,1437.0,9.0
202604,2026-04,854232,8542324000,MCOs (복합부품),IT,이탈리아,복합부품 집적회로(MCOs),1726.0,8.0,776.0,2.0
