yyyymm,month,country_code,country_name,imp_usd
202310,2023-10,GB,영국,7249505.0
202310,2023-10,HK,홍콩,0.0
202310,2023-10,IE,아일랜드,0.0
202310,2023-10,IL,이스라엘,1748.0
202310,2023-10,IT,이탈리아,4219530.0
202310,2023-10,JP,일본,140652870.0
202310,2023-10,MX,멕시코,2663.0
202310,2023-10,MY,말레이시아,7016809.0
202310,2023-10,NL,네덜란드,180539446.0
202310,2023-10,PL,폴란드,0.0
202310,2023-10,RS,세르비아,286.0
202310,2023-10,RU,러시아 연방,0.0
202310,2023-10,SG,싱가포르,105336758.0
202310,2023-10,TH,태국,0.0
202310,2023-10,TR,튀르키예,0.0
202310,2023-10,TW,대만,22992528.0
202310,2023-10,US,미국,151052652.0
202310,2023-10,VN,베트남,0.0
202311,2023-11,CA,캐나다,2200.0
202311,2023-11,CH,스위스,3872150.0
202311,2023-11,CN,중국,8798074.0
202311,2023-11,DE,독일,2618751.0
202311,2023-11,FR,프랑스,73767.0
202311,2023-11,GB,영국,9167066.0
202311,2023-11,HK,홍콩,0.0
202311,2023-11,HR,크로아티아,69.0
202311,2023-11,IE,아일랜드,1400.0
202311,2023-11,IL,이스라엘,0.0
202311,2023-11,IN,인도,0.0
202311,2023-11,IT,이탈리아,59.0
202311,2023-11,JP,일본,128528903.0
202311,2023-11,MX,멕시코,7387.0
202311,2023-11,MY,말레이시아,65553264.0
202311,2023-11,NL,네덜란드,196799711.0
202311,2023-11,PL,폴란드,239.0
202311,2023-11,RU,러시아 연방,0.0
202311,2023-11,SG,싱가포르,70332926.0
202311,2023-11,SZ,스와질랜드,0.0
202311,2023-11,TH,태국,0.0
202311,2023-11,TW,대만,28448299.0
202311,2023-11,US,미국,142083824.0
202311,2023-11,VN,베트남,828.0
202312,2023-12,AE,아랍에미리트 연합,0.0
202312,2023-12,AT,오스트리아,8214754.0
202312,2023-12,CA,캐나다,0.0
202312,2023-12,CH,스위스,2730835.0
202312,2023-12,CN,중국,455121.0
202312,2023-12,CZ,체코공화국,83874.0
202312,2023-12,DE,독일,3103437.0
202312,2023-12,ES,스페인,1.0
202312,2023-12,FR,프랑스,301.0
202312,2023-12,GB,영국,11530881.0
202312,2023-12,HU,헝가리,54.0
202312,2023-12,IE,아일랜드,0.0
202312,2023-12,IL,이스라엘,0.0
202312,2023-12,IT,이탈리아,0.0
202312,2023-12,JP,일본,206612857.0
202312,2023-12,LT,리투아니아,0.0
202312,2023-12,MY,말레이시아,132388804.0
202312,2023-12,NL,네덜란드,612027009.0
202312,2023-12,SG,싱가포르,78955151.0
202312,2023-12,TH,태국,266.0
202312,2023-12,TW,대만,8287966.0
202312,2023-12,US,미국,226675267.0
202312,2023-12,VN,베트남,27407.0
202401,2024-01,CH,스위스,2752498.0
202401,2024-01,CN,중국,9986043.0
202401,2024-01,DE,독일,3698580.0
202401,2024-01,DK,덴마크,23950.0
202401,2024-01,FR,프랑스,0.0
202401,2024-01,GB,영국,5755045.0
202401,2024-01,HK,홍콩,0.0
202401,2024-01,ID,인도네시아,0.0
202401,2024-01,IN,인도,0.0
202401,2024-01,IT,이탈리아,4398783.0
202401,2024-01,JP,일본,262642603.0
202401,2024-01,LK,스리랑카,0.0
202401,2024-01,MX,멕시코,22161.0
202401,2024-01,MY,말레이시아,116204257.0
202401,2024-01,NL,네덜란드,35970333.0
202401,2024-01,PH,필리핀,15158.0
202401,2024-01,PL,폴란드,0.0
202401,2024-01,PT,포루투갈,0.0
202401,2024-01,SG,싱가포르,124782758.0
202401,2024-01,TH,태국,0.0
202401,2024-01,TW,대만,24900997.0
202401,2024-01,US,미국,309181584.0
202401,2024-01,VN,베트남,663803.0
202402,2024-02,CA,캐나다,10278.0
202402,2024-02,CN,중국,16848074.0
202402,2024-02,CZ,체코공화국,0.0
202402,2024-02,DE,독일,9194415.0
202402,2024-02,EG,이집트,40.0
202402,2024-02,FR,프랑스,0.0
202402,2024-02,GB,영국,93544.0
202402,2024-02,HK,홍콩,306.0
202402,2024-02,ID,인도네시아,0.0
202402,2024-02,IE,아일랜드,0.0
202402,2024-02,IL,이스라엘,1600.0
202402,2024-02,IN,인도,188.0
202402,2024-02,JP,일본,257073631.0
202402,2024-02,MX,멕시코,3147.0
202402,2024-02,MY,말레이시아,86862263.0
202402,2024-02,NL,네덜란드,326807629.0
202402,2024-02,PH,필리핀,0.0
202402,2024-02,PL,폴란드,0.0
202402,2024-02,PT,포루투갈,4197.0
202402,2024-02,RU,러시아 연방,0.0
202402,2024-02,SG,싱가포르,87655267.0
202402,2024-02,TH,태국,0.0
202402,2024-02,TW,대만,28296875.0
202402,2024-02,US,미국,165642576.0
202402,2024-02,VN,베트남,22969.0
202403,2024-03,AE,아랍에미리트 연합,5114.0
202403,2024-03,AT,오스트리아,361280.0
202403,2024-03,CA,캐나다,0.0
202403,2024-03,CH,스위스,2816169.0
202403,2024-03,CN,중국,4006528.0
202403,2024-03,CR,코스타리카,0.0
202403,2024-03,CZ,체코공화국,71236.0
202403,2024-03,DE,독일,13351592.0
202403,2024-03,FR,프랑스,0.0
202403,2024-03,GB,영국,17036976.0
202403,2024-03,HK,홍콩,0.0
202403,2024-03,IE,아일랜드,0.0
202403,2024-03,IL,이스라엘,500.0
202403,2024-03,JO,요르단,7047.0
202403,2024-03,JP,일본,220023205.0
202403,2024-03,MX,멕시코,4466.0
202403,2024-03,MY,말레이시아,76584815.0
202403,2024-03,NL,네덜란드,351785763.0
202403,2024-03,PH,필리핀,15810.0
202403,2024-03,PL,폴란드,96.0
202403,2024-03,PT,포루투갈,0.0
202403,2024-03,SG,싱가포르,101305001.0
202403,2024-03,TH,태국,504846.0
202403,2024-03,TW,대만,326738.0
202403,2024-03,US,미국,178569980.0
202403,2024-03,VN,베트남,1620.0
202404,2024-04,AE,아랍에미리트 연합,0.0
202404,2024-04,AU,호주,0.0
202404,2024-04,CH,스위스,6337887.0
202404,2024-04,CN,중국,7982245.0
202404,2024-04,CZ,체코공화국,126829.0
202404,2024-04,DE,독일,7430509.0
202404,2024-04,ES,스페인,0.0
202404,2024-04,FR,프랑스,280594.0
202404,2024-04,GB,영국,6160881.0
202404,2024-04,HK,홍콩,0.0
202404,2024-04,IE,아일랜드,0.0
202404,2024-04,IN,인도,0.0
202404,2024-04,IT,이탈리아,2120135.0
202404,2024-04,JP,일본,220010496.0
202404,2024-04,MY,말레이시아,72396208.0
202404,2024-04,NL,네덜란드,169409251.0
202404,2024-04,PL,폴란드,40302.0
202404,2024-04,SA,사우디아라비아,0.0
202404,2024-04,SG,싱가포르,88323332.0
202404,2024-04,TH,태국,0.0
202404,2024-04,TW,대만,39308509.0
202404,2024-04,US,미국,158604131.0
202404,2024-04,VN,베트남,73000.0
202405,2024-05,AE,아랍에미리트 연합,0.0
202405,2024-05,AT,오스트리아,1723462.0
202405,2024-05,AU,호주,0.0
202405,2024-05,CA,캐나다,0.0
202405,2024-05,CH,스위스,4857431.0
202405,2024-05,CN,중국,3233063.0
202405,2024-05,DE,독일,1671731.0
202405,2024-05,ES,스페인,0.0
202405,2024-05,FR,프랑스,0.0
202405,2024-05,GB,영국,353164.0
202405,2024-05,HK,홍콩,0.0
202405,2024-05,IE,아일랜드,0.0
202405,2024-05,IL,이스라엘,5411.0
202405,2024-05,IT,이탈리아,4316598.0
202405,2024-05,JP,일본,124334775.0
202405,2024-05,KG,키르기스스탄,0.0
202405,2024-05,LV,라트비아,0.0
202405,2024-05,MY,말레이시아,55166485.0
202405,2024-05,NL,네덜란드,272077819.0
202405,2024-05,NZ,뉴질랜드,0.0
202405,2024-05,PH,필리핀,2200.0
202405,2024-05,PL,폴란드,45.0
202405,2024-05,SA,사우디아라비아,0.0
202405,2024-05,SG,싱가포르,78589080.0
202405,2024-05,TH,태국,0.0
202405,2024-05,TR,튀르키예,0.0
202405,2024-05,TW,대만,43621419.0
202405,2024-05,US,미국,120009581.0
202405,2024-05,VN,베트남,7193.0
202406,2024-06,AE,아랍에미리트 연합,389.0
202406,2024-06,AT,오스트리아,3350984.0
202406,2024-06,AU,호주,0.0
202406,2024-06,BE,벨기에,0.0
202406,2024-06,BR,브라질,0.0
202406,2024-06,CA,캐나다,320.0
202406,2024-06,CH,스위스,0.0
202406,2024-06,CN,중국,7951552.0
202406,2024-06,DE,독일,19840941.0
202406,2024-06,ES,스페인,490.0
202406,2024-06,FR,프랑스,58950.0
202406,2024-06,GB,영국,5189785.0
202406,2024-06,HK,홍콩,0.0
202406,2024-06,IE,아일랜드,0.0
202406,2024-06,IL,이스라엘,1318.0
202406,2024-06,IT,이탈리아,4296758.0
202406,2024-06,JP,일본,174361680.0
202406,2024-06,MY,말레이시아,64580709.0
202406,2024-06,NL,네덜란드,456211441.0
202406,2024-06,PL,폴란드,510.0
202406,2024-06,PT,포루투갈,0.0
202406,2024-06,SA,사우디아라비아,0.0
202406,2024-06,SE,스웨덴,0.0
202406,2024-06,SG,싱가포르,50893933.0
202406,2024-06,SV,엘살바도르,0.0
202406,2024-06,TH,태국,0.0
202406,2024-06,TW,대만,19616783.0
202406,2024-06,US,미국,152348098.0
202406,2024-06,VN,베트남,5770.0
202407,2024-07,AE,아랍에미리트 연합,0.0
202407,2024-07,AT,오스트리아,0.0
202407,2024-07,AU,호주,0.0
202407,2024-07,BE,벨기에,0.0
202407,2024-07,BR,브라질,0.0
202407,2024-07,CA,캐나다,0.0
202407,2024-07,CH,스위스,1113312.0
202407,2024-07,CL,칠레,0.0
202407,2024-07,CN,중국,21455561.0
202407,2024-07,CO,콜롬비아,0.0
202407,2024-07,CZ,체코공화국,214383.0
202407,2024-07,DE,독일,22087459.0
202407,2024-07,ES,스페인,815.0
202407,2024-07,FR,프랑스,0.0
202407,2024-07,GB,영국,5652888.0
202407,2024-07,HK,홍콩,254.0
202407,2024-07,IE,아일랜드,0.0
202407,2024-07,IL,이스라엘,220.0
202407,2024-07,IN,인도,0.0
202407,2024-07,IT,이탈리아,7438067.0
202407,2024-07,JP,일본,190312965.0
202407,2024-07,MX,멕시코,0.0
202407,2024-07,MY,말레이시아,96451199.0
202407,2024-07,NL,네덜란드,15706806.0
202407,2024-07,NO,노르웨이,0.0
202407,2024-07,PH,필리핀,15810.0
202407,2024-07,PL,폴란드,0.0
202407,2024-07,SA,사우디아라비아,0.0
202407,2024-07,SE,스웨덴,0.0
202407,2024-07,SG,싱가포르,118154805.0
202407,2024-07,TH,태국,7400.0
202407,2024-07,TW,대만,9119112.0
202407,2024-07,US,미국,167387533.0
202407,2024-07,VN,베트남,0.0
202408,2024-08,AE,아랍에미리트 연합,0.0
202408,2024-08,AT,오스트리아,0.0
202408,2024-08,AU,호주,3751.0
202408,2024-08,BE,벨기에,0.0
202408,2024-08,BR,브라질,0.0
202408,2024-08,CA,캐나다,0.0
202408,2024-08,CH,스위스,0.0
202408,2024-08,CL,칠레,0.0
202408,2024-08,CN,중국,11323709.0
202408,2024-08,CZ,체코공화국,77625.0
202408,2024-08,DE,독일,10748524.0
202408,2024-08,ES,스페인,157.0
202408,2024-08,FI,핀란드,0.0
202408,2024-08,FR,프랑스,0.0
202408,2024-08,GB,영국,1080936.0
202408,2024-08,HK,홍콩,0.0
202408,2024-08,IL,이스라엘,35844.0
202408,2024-08,IT,이탈리아,19417.0
202408,2024-08,JP,일본,190090511.0
202408,2024-08,MX,멕시코,102016.0
202408,2024-08,MY,말레이시아,87882967.0
202408,2024-08,NL,네덜란드,79281033.0
202408,2024-08,PH,필리핀,15810.0
202408,2024-08,RE,불령 리유니온 코모도 제도,0.0
202408,2024-08,RO,루마니아,0.0
202408,2024-08,SA,사우디아라비아,292.0
202408,2024-08,SE,스웨덴,0.0
202408,2024-08,SG,싱가포르,69759210.0
202408,2024-08,TH,태국,0.0
202408,2024-08,TW,대만,20597948.0
202408,2024-08,US,미국,99657325.0
202408,2024-08,VN,베트남,0.0
202409,2024-09,AE,아랍에미리트 연합,0.0
202409,2024-09,AU,호주,0.0
202409,2024-09,BR,브라질,0.0
202409,2024-09,CA,캐나다,0.0
202409,2024-09,CH,스위스,569.0
202409,2024-09,CL,칠레,0.0
202409,2024-09,CN,중국,8611022.0
202409,2024-09,DE,독일,8103322.0
202409,2024-09,ES,스페인,198.0
202409,2024-09,FR,프랑스,0.0
202409,2024-09,GB,영국,2636681.0
202409,2024-09,HK,홍콩,0.0
202409,2024-09,HR,크로아티아,41.0
202409,2024-09,IE,아일랜드,0.0
202409,2024-09,IN,인도,74405.0
202409,2024-09,IT,이탈리아,4635870.0
202409,2024-09,JP,일본,207321783.0
202409,2024-09,KG,키르기스스탄,0.0
202409,2024-09,MX,멕시코,7387.0
202409,2024-09,MY,말레이시아,56502716.0
202409,2024-09,NL,네덜란드,858955512.0
202409,2024-09,PH,필리핀,0.0
202409,2024-09,SE,스웨덴,0.0
202409,2024-09,SG,싱가포르,87548771.0
202409,2024-09,TH,태국,0.0
202409,2024-09,TW,대만,27492.0
202409,2024-09,US,미국,182698551.0
202409,2024-09,VN,베트남,0.0
202410,2024-10,AO,앙골라,0.0
202410,2024-10,AT,오스트리아,5240549.0
202410,2024-10,AU,호주,0.0
202410,2024-10,BR,브라질,462.0
202410,2024-10,CA,캐나다,0.0
202410,2024-10,CH,스위스,1151370.0
202410,2024-10,CN,중국,18759222.0
202410,2024-10,DE,독일,7473589.0
202410,2024-10,DK,덴마크,50219.0
202410,2024-10,EG,이집트,0.0
202410,2024-10,FR,프랑스,1743.0
202410,2024-10,GB,영국,3804368.0
202410,2024-10,GP,과델로프,0.0
202410,2024-10,HK,홍콩,48039.0
202410,2024-10,ID,인도네시아,0.0
202410,2024-10,IE,아일랜드,0.0
202410,2024-10,IL,이스라엘,355.0
202410,2024-10,IT,이탈리아,1083.0
202410,2024-10,JP,일본,319142555.0
202410,2024-10,MX,멕시코,14955.0
202410,2024-10,MY,말레이시아,111415633.0
202410,2024-10,NL,네덜란드,152546683.0
202410,2024-10,PH,필리핀,0.0
202410,2024-10,PT,포루투갈,38.0
202410,2024-10,SE,스웨덴,0.0
202410,2024-10,SG,싱가포르,151184374.0
202410,2024-10,TH,태국,0.0
202410,2024-10,TW,대만,16177518.0
202410,2024-10,US,미국,213272971.0
202410,2024-10,VN,베트남,0.0
202411,2024-11,AT,오스트리아,10032707.0
202411,2024-11,AU,호주,0.0
202411,2024-11,BD,방글라데시,0.0
202411,2024-11,BE,벨기에,0.0
202411,2024-11,CA,캐나다,0.0
202411,2024-11,CH,스위스,0.0
202411,2024-11,CL,칠레,0.0
202411,2024-11,CN,중국,408388.0
202411,2024-11,CR,코스타리카,0.0
202411,2024-11,CZ,체코공화국,126021.0
202411,2024-11,DE,독일,6576305.0
202411,2024-11,DK,덴마크,0.0
202411,2024-11,ES,스페인,0.0
202411,2024-11,FR,프랑스,255.0
202411,2024-11,GB,영국,14629.0
202411,2024-11,HK,홍콩,348.0
202411,2024-11,IE,아일랜드,0.0
202411,2024-11,IN,인도,0.0
202411,2024-11,IT,이탈리아,0.0
202411,2024-11,JP,일본,258989944.0
202411,2024-11,MX,멕시코,17451.0
202411,2024-11,MY,말레이시아,113458114.0
202411,2024-11,NL,네덜란드,783923527.0
202411,2024-11,NZ,뉴질랜드,0.0
202411,2024-11,PH,필리핀,0.0
202411,2024-11,PL,폴란드,23.0
202411,2024-11,SA,사우디아라비아,0.0
202411,2024-11,SE,스웨덴,0.0
202411,2024-11,SG,싱가포르,117437478.0
202411,2024-11,TH,태국,0.0
202411,2024-11,TW,대만,5828046.0
202411,2024-11,US,미국,143523800.0
202411,2024-11,VN,베트남,65110.0
202412,2024-12,AE,아랍에미리트 연합,236.0
202412,2024-12,AT,오스트리아,7920139.0
202412,2024-12,AU,호주,0.0
202412,2024-12,CA,캐나다,0.0
202412,2024-12,CH,스위스,947552.0
202412,2024-12,CN,중국,6834241.0
202412,2024-12,CZ,체코공화국,0.0
202412,2024-12,DE,독일,13753387.0
202412,2024-12,ES,스페인,0.0
202412,2024-12,FR,프랑스,262695.0
202412,2024-12,GB,영국,14260.0
202412,2024-12,HK,홍콩,6392.0
202412,2024-12,ID,인도네시아,0.0
202412,2024-12,IE,아일랜드,0.0
202412,2024-12,IN,인도,1434.0
202412,2024-12,IT,이탈리아,0.0
202412,2024-12,JP,일본,314676693.0
202412,2024-12,LK,스리랑카,0.0
202412,2024-12,MX,멕시코,1023709.0
202412,2024-12,MY,말레이시아,74630947.0
202412,2024-12,NL,네덜란드,1024865336.0
202412,2024-12,PH,필리핀,0.0
202412,2024-12,PL,폴란드,680.0
202412,2024-12,SA,사우디아라비아,193.0
202412,2024-12,SE,스웨덴,1388.0
202412,2024-12,SG,싱가포르,104379342.0
202412,2024-12,TH,태국,0.0
202412,2024-12,TW,대만,3663140.0
202412,2024-12,US,미국,198865096.0
202412,2024-12,VN,베트남,1725.0
202501,2025-01,BR,브라질,0.0
202501,2025-01,CA,캐나다,6420.0
202501,2025-01,CH,스위스,20409.0
202501,2025-01,CN,중국,4796617.0
202501,2025-01,CZ,체코공화국,2560.0
202501,2025-01,DE,독일,2067449.0
202501,2025-01,ES,스페인,0.0
202501,2025-01,FR,프랑스,0.0
202501,2025-01,GB,영국,1372349.0
202501,2025-01,HK,홍콩,0.0
202501,2025-01,IN,인도,753.0
202501,2025-01,IT,이탈리아,0.0
202501,2025-01,JP,일본,229818111.0
202501,2025-01,KZ,카자흐스탄,0.0
202501,2025-01,MX,멕시코,0.0
202501,2025-01,MY,말레이시아,149911626.0
202501,2025-01,NL,네덜란드,103612994.0
202501,2025-01,PH,필리핀,31620.0
202501,2025-01,PT,포루투갈,0.0
202501,2025-01,SE,스웨덴,0.0
202501,2025-01,SG,싱가포르,107498187.0
202501,2025-01,TH,태국,0.0
202501,2025-01,TW,대만,4129739.0
202501,2025-01,US,미국,343597036.0
202501,2025-01,VN,베트남,0.0
202502,2025-02,AE,아랍에미리트 연합,223.0
202502,2025-02,AT,오스트리아,663009.0
202502,2025-02,BR,브라질,57.0
202502,2025-02,CA,캐나다,0.0
202502,2025-02,CH,스위스,438410.0
202502,2025-02,CN,중국,7835653.0
202502,2025-02,DE,독일,2260422.0
202502,2025-02,DK,덴마크,2229.0
202502,2025-02,FI,핀란드,0.0
202502,2025-02,FR,프랑스,0.0
202502,2025-02,GB,영국,1314086.0
202502,2025-02,HK,홍콩,0.0
202502,2025-02,ID,인도네시아,0.0
202502,2025-02,IE,아일랜드,5506.0
202502,2025-02,IL,이스라엘,2553.0
202502,2025-02,IN,인도,0.0
202502,2025-02,IT,이탈리아,0.0
202502,2025-02,JP,일본,327916911.0
202502,2025-02,KG,키르기스스탄,0.0
202502,2025-02,MO,마카오,0.0
202502,2025-02,MX,멕시코,525.0
202502,2025-02,MY,말레이시아,174542742.0
202502,2025-02,NL,네덜란드,333102534.0
202502,2025-02,PH,필리핀,0.0
202502,2025-02,PT,포루투갈,81.0
202502,2025-02,SG,싱가포르,127615418.0
202502,2025-02,TH,태국,4414872.0
202502,2025-02,TW,대만,5041087.0
202502,2025-02,US,미국,234032582.0
202502,2025-02,VN,베트남,0.0
202503,2025-03,AT,오스트리아,4756097.0
202503,2025-03,CH,스위스,7469.0
202503,2025-03,CN,중국,3979337.0
202503,2025-03,CZ,체코공화국,0.0
202503,2025-03,DE,독일,2137540.0
202503,2025-03,ES,스페인,0.0
202503,2025-03,FR,프랑스,353.0
202503,2025-03,GB,영국,1289630.0
202503,2025-03,HK,홍콩,0.0
202503,2025-03,IL,이스라엘,18014.0
202503,2025-03,JP,일본,466376791.0
202503,2025-03,MX,멕시코,271743.0
202503,2025-03,MY,말레이시아,126489609.0
202503,2025-03,NL,네덜란드,1330501461.0
202503,2025-03,PH,필리핀,0.0
202503,2025-03,SG,싱가포르,108405815.0
202503,2025-03,TW,대만,3820117.0
202503,2025-03,US,미국,184930935.0
202503,2025-03,VN,베트남,87421.0
202504,2025-04,AI,앙귈라,0.0
202504,2025-04,AT,오스트리아,1961644.0
202504,2025-04,CH,스위스,40819.0
202504,2025-04,CN,중국,5581327.0
202504,2025-04,CZ,체코공화국,0.0
202504,2025-04,DE,독일,554266.0
202504,2025-04,ES,스페인,0.0
202504,2025-04,FR,프랑스,1289.0
202504,2025-04,GB,영국,6849058.0
202504,2025-04,HK,홍콩,0.0
202504,2025-04,IE,아일랜드,5514.0
202504,2025-04,IN,인도,0.0
202504,2025-04,IT,이탈리아,0.0
202504,2025-04,JP,일본,273951509.0
202504,2025-04,MX,멕시코,87330.0
202504,2025-04,MY,말레이시아,182876930.0
202504,2025-04,NL,네덜란드,224070532.0
202504,2025-04,PH,필리핀,15810.0
202504,2025-04,SG,싱가포르,89725993.0
202504,2025-04,TH,태국,0.0
202504,2025-04,TW,대만,4302362.0
202504,2025-04,US,미국,247326696.0
202504,2025-04,VN,베트남,190.0
202505,2025-05,AT,오스트리아,4760239.0
202505,2025-05,AU,호주,65.0
202505,2025-05,CH,스위스,53085.0
202505,2025-05,CN,중국,288611.0
202505,2025-05,CR,코스타리카,1243.0
202505,2025-05,CZ,체코공화국,33661.0
202505,2025-05,DE,독일,7016281.0
202505,2025-05,ES,스페인,0.0
202505,2025-05,FR,프랑스,0.0
202505,2025-05,GB,영국,36338.0
202505,2025-05,HK,홍콩,0.0
202505,2025-05,IE,아일랜드,0.0
202505,2025-05,IL,이스라엘,0.0
202505,2025-05,IT,이탈리아,491.0
202505,2025-05,JP,일본,209955730.0
202505,2025-05,MX,멕시코,27893.0
202505,2025-05,MY,말레이시아,121043898.0
202505,2025-05,NL,네덜란드,313146320.0
202505,2025-05,PH,필리핀,15923.0
202505,2025-05,SG,싱가포르,121726022.0
202505,2025-05,TH,태국,0.0
202505,2025-05,TW,대만,3118856.0
202505,2025-05,US,미국,155975803.0
202505,2025-05,VN,베트남,2000.0
202506,2025-06,AT,오스트리아,19800706.0
202506,2025-06,CH,스위스,3667933.0
202506,2025-06,CN,중국,7778392.0
202506,2025-06,CZ,체코공화국,6756.0
202506,2025-06,DE,독일,1639758.0
202506,2025-06,ES,스페인,0.0
202506,2025-06,FR,프랑스,241723.0
202506,2025-06,GB,영국,12570.0
202506,2025-06,IL,이스라엘,0.0
202506,2025-06,IT,이탈리아,0.0
202506,2025-06,JP,일본,332600620.0
202506,2025-06,MX,멕시코,55786.0
202506,2025-06,MY,말레이시아,133255457.0
202506,2025-06,NL,네덜란드,488937470.0
202506,2025-06,PH,필리핀,0.0
202506,2025-06,SG,싱가포르,97317414.0
202506,2025-06,TH,태국,1877998.0
202506,2025-06,TW,대만,15895308.0
202506,2025-06,US,미국,188248109.0
202506,2025-06,VN,베트남,7412.0
202507,2025-07,AE,아랍에미리트 연합,0.0
202507,2025-07,AT,오스트리아,50.0
202507,2025-07,CA,캐나다,35.0
202507,2025-07,CH,스위스,40818.0
202507,2025-07,CN,중국,15374154.0
202507,2025-07,CZ,체코공화국,376.0
202507,2025-07,DE,독일,1144163.0
202507,2025-07,ES,스페인,0.0
202507,2025-07,FR,프랑스,428425.0
202507,2025-07,GB,영국,5946010.0
202507,2025-07,HK,홍콩,307.0
202507,2025-07,IN,인도,0.0
202507,2025-07,IT,이탈리아,564.0
202507,2025-07,JP,일본,208800239.0
202507,2025-07,MX,멕시코,180468.0
202507,2025-07,MY,말레이시아,86630742.0
202507,2025-07,NL,네덜란드,281186840.0
202507,2025-07,PH,필리핀,31733.0
202507,2025-07,SG,싱가포르,101098731.0
202507,2025-07,TH,태국,0.0
202507,2025-07,TW,대만,11353184.0
202507,2025-07,US,미국,208575834.0
202507,2025-07,VN,베트남,54295.0
202508,2025-08,AT,오스트리아,1009342.0
202508,2025-08,CA,캐나다,0.0
202508,2025-08,CH,스위스,3694177.0
202508,2025-08,CN,중국,3357321.0
202508,2025-08,DE,독일,4335689.0
202508,2025-08,ES,스페인,299.0
202508,2025-08,FI,핀란드,0.0
202508,2025-08,FR,프랑스,34.0
202508,2025-08,GB,영국,0.0
202508,2025-08,HK,홍콩,0.0
202508,2025-08,IL,이스라엘,2410.0
202508,2025-08,JP,일본,182877168.0
202508,2025-08,MX,멕시코,306823.0
202508,2025-08,MY,말레이시아,48640535.0
202508,2025-08,NL,네덜란드,317649530.0
202508,2025-08,PH,필리핀,0.0
202508,2025-08,PT,포루투갈,0.0
202508,2025-08,RO,루마니아,115.0
202508,2025-08,SG,싱가포르,63991969.0
202508,2025-08,TH,태국,0.0
202508,2025-08,TW,대만,4611056.0
202508,2025-08,US,미국,84636963.0
202508,2025-08,VN,베트남,7400.0
202509,2025-09,AR,아르헨티나,1800.0
202509,2025-09,CA,캐나다,4250.0
202509,2025-09,CN,중국,2039442.0
202509,2025-09,DE,독일,659507.0
202509,2025-09,FR,프랑스,666611.0
202509,2025-09,GB,영국,5616598.0
202509,2025-09,HK,홍콩,0.0
202509,2025-09,IL,이스라엘,29.0
202509,2025-09,IN,인도,0.0
202509,2025-09,IT,이탈리아,1261.0
202509,2025-09,JP,일본,330397015.0
202509,2025-09,MX,멕시코,55850.0
202509,2025-09,MY,말레이시아,99955131.0
202509,2025-09,NL,네덜란드,1026018574.0
202509,2025-09,PL,폴란드,6646.0
202509,2025-09,SG,싱가포르,83293472.0
202509,2025-09,TH,태국,0.0
202509,2025-09,TW,대만,7078294.0
202509,2025-09,US,미국,160058690.0
202509,2025-09,VN,베트남,3212.0
202510,2025-10,AT,오스트리아,4751429.0
202510,2025-10,BR,브라질,0.0
202510,2025-10,CH,스위스,40857.0
202510,2025-10,CN,중국,14164926.0
202510,2025-10,DE,독일,349042.0
202510,2025-10,FR,프랑스,0.0
202510,2025-10,GB,영국,51513.0
202510,2025-10,HK,홍콩,961.0
202510,2025-10,HU,헝가리,1267.0
202510,2025-10,IL,이스라엘,0.0
202510,2025-10,IN,인도,1128.0
202510,2025-10,JP,일본,260813195.0
202510,2025-10,MX,멕시코,0.0
202510,2025-10,MY,말레이시아,71922605.0
202510,2025-10,NL,네덜란드,361481647.0
202510,2025-10,PT,포루투갈,55.0
202510,2025-10,SG,싱가포르,119754627.0
202510,2025-10,TH,태국,0.0
202510,2025-10,TW,대만,3348742.0
202510,2025-10,US,미국,200337390.0
202510,2025-10,VN,베트남,0.0
202511,2025-11,AT,오스트리아,4751355.0
202511,2025-11,BD,방글라데시,0.0
202511,2025-11,BR,브라질,0.0
202511,2025-11,CH,스위스,5059001.0
202511,2025-11,CN,중국,957089.0
202511,2025-11,DE,독일,0.0
202511,2025-11,ES,스페인,0.0
202511,2025-11,FR,프랑스,13352.0
202511,2025-11,GB,영국,2687.0
202511,2025-11,IE,아일랜드,0.0
202511,2025-11,IL,이스라엘,517.0
202511,2025-11,IN,인도,1675.0
202511,2025-11,IT,이탈리아,0.0
202511,2025-11,JP,일본,289080724.0
202511,2025-11,MX,멕시코,1021.0
202511,2025-11,MY,말레이시아,129964564.0
202511,2025-11,NL,네덜란드,531722266.0
202511,2025-11,SG,싱가포르,88141306.0
202511,2025-11,TH,태국,0.0
202511,2025-11,TW,대만,2704865.0
202511,2025-11,US,미국,188448555.0
202511,2025-11,VN,베트남,0.0
202512,2025-12,AT,오스트리아,277125.0
202512,2025-12,BD,방글라데시,0.0
202512,2025-12,BR,브라질,0.0
202512,2025-12,CA,캐나다,1715410.0
202512,2025-12,CH,스위스,1360610.0
202512,2025-12,CN,중국,9667633.0
202512,2025-12,DE,독일,6015411.0
202512,2025-12,ES,스페인,0.0
202512,2025-12,FR,프랑스,1208.0
202512,2025-12,GB,영국,1525731.0
202512,2025-12,HK,홍콩,0.0
202512,2025-12,HU,헝가리,2489.0
202512,2025-12,ID,인도네시아,0.0
202512,2025-12,IL,이스라엘,16830.0
202512,2025-12,IT,이탈리아,0.0
202512,2025-12,JP,일본,405103299.0
202512,2025-12,MX,멕시코,0.0
202512,2025-12,MY,말레이시아,157036901.0
