sector,yyyymm,group,exp_usd,exp_wgt
석유화학,202409,올레핀(에틸렌·프로필렌),276354656.0,336810194.0
석유화학,202408,PE,218535700.0,192304126.0
석유화학,202408,올레핀(에틸렌·프로필렌),275708284.0,330876047.0
석유화학,202408,방향족(벤젠·자일렌),304296478.0,301140931.0
석유화학,202408,PP,152227448.0,135638941.0
석유화학,202408,PVC·기타수지,177031856.0,127562921.0
석유화학,202407,PVC·기타수지,179902535.0,127404545.0
석유화학,202407,PP,169671025.0,154291840.0
석유화학,202407,PE,228331615.0,197949604.0
석유화학,202407,방향족(벤젠·자일렌),233463239.0,227890580.0
석유화학,202407,올레핀(에틸렌·프로필렌),245534291.0,300235716.0
석유화학,202406,PVC·기타수지,171577599.0,118539546.0
석유화학,202406,PP,168513790.0,151722692.0
석유화학,202406,PE,233601985.0,200860457.0
석유화학,202406,방향족(벤젠·자일렌),233108618.0,222689031.0
석유화학,202406,올레핀(에틸렌·프로필렌),215110202.0,267040578.0
석유화학,202405,방향족(벤젠·자일렌),212241420.0,199421712.0
석유화학,202405,올레핀(에틸렌·프로필렌),243906995.0,298943022.0
석유화학,202405,PE,248539781.0,212663462.0
석유화학,202405,PP,186131050.0,166753327.0
석유화학,202405,PVC·기타수지,190213055.0,143665247.0
석유화학,202404,PVC·기타수지,202119141.0,150940161.0
석유화학,202404,PP,191841256.0,169309449.0
석유화학,202404,PE,236741519.0,201658777.0
석유화학,202404,방향족(벤젠·자일렌),235324052.0,220139118.0
석유화학,202404,올레핀(에틸렌·프로필렌),276522632.0,322714882.0
석유화학,202403,PVC·기타수지,179452331.0,137640025.0
석유화학,202403,PP,185027143.0,162269641.0
석유화학,202403,PE,232077807.0,198171289.0
석유화학,202403,방향족(벤젠·자일렌),283103896.0,267853268.0
석유화학,202403,올레핀(에틸렌·프로필렌),213804341.0,252553238.0
석유화학,202402,PE,234208986.0,206339526.0
석유화학,202402,올레핀(에틸렌·프로필렌),186632886.0,222675060.0
석유화학,202402,방향족(벤젠·자일렌),259642769.0,255934658.0
석유화학,202402,PVC·기타수지,182184476.0,140617625.0
석유화학,202402,PP,181249881.0,165522394.0
석유화학,202401,PVC·기타수지,191363520.0,153009572.0
석유화학,202401,PP,165842844.0,154353120.0
석유화학,202401,PE,235159542.0,210958913.0
석유화학,202401,방향족(벤젠·자일렌),242255865.0,258090572.0
석유화학,202401,올레핀(에틸렌·프로필렌),227257845.0,275630566.0
석유화학,202312,PVC·기타수지,160524943.0,131765140.0
석유화학,202312,PP,161574462.0,148858126.0
석유화학,202312,PE,223078953.0,202343990.0
석유화학,202312,방향족(벤젠·자일렌),251836331.0,287019873.0
석유화학,202312,올레핀(에틸렌·프로필렌),239990008.0,287176074.0
석유화학,202311,PE,240925818.0,215613379.0
석유화학,202311,올레핀(에틸렌·프로필렌),204104807.0,244159923.0
석유화학,202311,방향족(벤젠·자일렌),254043420.0,278039911.0
석유화학,202311,PVC·기타수지,171101274.0,139298361.0
석유화학,202311,PP,172350531.0,153324584.0
석유화학,202310,PVC·기타수지,178033829.0,140552797.0
석유화학,202310,PP,154332375.0,139675922.0
석유화학,202310,PE,233146512.0,202497337.0
석유화학,202310,방향족(벤젠·자일렌),203368675.0,215483852.0
석유화학,202310,올레핀(에틸렌·프로필렌),233451913.0,282929769.0
석유화학,202309,PE,235895344.0,207244798.0
석유화학,202309,올레핀(에틸렌·프로필렌),178693138.0,222979728.0
석유화학,202309,방향족(벤젠·자일렌),240408997.0,247885050.0
석유화학,202309,PP,191529811.0,178651622.0
석유화학,202309,PVC·기타수지,164787417.0,123021689.0
석유화학,202308,PVC·기타수지,182097264.0,143154027.0
석유화학,202308,PP,172684388.0,167936105.0
석유화학,202308,PE,246096230.0,222565808.0
석유화학,202308,방향족(벤젠·자일렌),227092780.0,245196331.0
석유화학,202308,올레핀(에틸렌·프로필렌),199623500.0,262533547.0
석유화학,202307,PE,235660165.0,216086983.0
석유화학,202307,방향족(벤젠·자일렌),205653702.0,243132499.0
석유화학,202307,올레핀(에틸렌·프로필렌),160324278.0,221140648.0
석유화학,202307,PP,160595841.0,153038847.0
석유화학,202307,PVC·기타수지,169270380.0,134130031.0
석유화학,202306,PVC·기타수지,163273000.0,126839977.0
석유화학,202306,PP,158429591.0,141495643.0
석유화학,202306,PE,202628918.0,174411740.0
석유화학,202306,방향족(벤젠·자일렌),215045690.0,263114013.0
석유화학,202306,올레핀(에틸렌·프로필렌),163506196.0,210502896.0
석유화학,202305,PVC·기타수지,172829808.0,131626868.0
석유화학,202305,PP,160086660.0,135225719.0
석유화학,202305,PE,235367356.0,196845662.0
석유화학,202305,방향족(벤젠·자일렌),234210489.0,263150529.0
석유화학,202305,올레핀(에틸렌·프로필렌),171565084.0,197279389.0
석유화학,202304,방향족(벤젠·자일렌),219338833.0,220296849.0
석유화학,202304,올레핀(에틸렌·프로필렌),164937140.0,181021492.0
석유화학,202304,PE,232176567.0,183174603.0
석유화학,202304,PVC·기타수지,174885766.0,133532733.0
석유화학,202304,PP,164776979.0,136188733.0
석유화학,202303,PVC·기타수지,206653800.0,147789538.0
석유화학,202303,PP,180362212.0,148803578.0
석유화학,202303,PE,272802506.0,220456616.0
석유화학,202303,방향족(벤젠·자일렌),203601030.0,214059771.0
석유화학,202303,올레핀(에틸렌·프로필렌),168990837.0,183484725.0
석유화학,202302,올레핀(에틸렌·프로필렌),168164663.0,190643299.0
석유화학,202302,PE,251341398.0,203111208.0
석유화학,202302,방향족(벤젠·자일렌),210170627.0,217481417.0
석유화학,202302,PP,176288976.0,150145518.0
석유화학,202302,PVC·기타수지,186907659.0,129489614.0
석유화학,202301,PVC·기타수지,181185662.0,136069529.0
석유화학,202301,PP,164583133.0,145166911.0
석유화학,202301,PE,221943841.0,187827609.0
석유화학,202301,방향족(벤젠·자일렌),202781672.0,225665021.0
석유화학,202301,올레핀(에틸렌·프로필렌),187152443.0,220136803.0
석유화학,202212,올레핀(에틸렌·프로필렌),222606201.0,262403464.0
석유화학,202212,PVC·기타수지,161649369.0,123554558.0
석유화학,202212,PP,162243287.0,151056817.0
석유화학,202212,PE,208276873.0,179177648.0
석유화학,202212,방향족(벤젠·자일렌),155451226.0,190121379.0
석유화학,202211,PE,163564481.0,143962476.0
석유화학,202211,방향족(벤젠·자일렌),221403843.0,263112611.0
석유화학,202211,올레핀(에틸렌·프로필렌),240913616.0,284049433.0
석유화학,202211,PP,146734447.0,134533290.0
석유화학,202211,PVC·기타수지,141884397.0,97753242.0
석유화학,202210,PP,150161265.0,136958769.0
석유화학,202210,방향족(벤젠·자일렌),155090378.0,170826171.0
석유화학,202210,PVC·기타수지,157311094.0,109408028.0
석유화학,202210,PE,180763409.0,149919507.0
석유화학,202210,올레핀(에틸렌·프로필렌),248945170.0,290357250.0
석유화학,202209,PVC·기타수지,184597803.0,123223860.0
석유화학,202209,PP,159436317.0,140346097.0
석유화학,202209,PE,227591311.0,192640434.0
석유화학,202209,방향족(벤젠·자일렌),200654611.0,214723144.0
석유화학,202209,올레핀(에틸렌·프로필렌),224350283.0,257923591.0
석유화학,202208,PVC·기타수지,202821768.0,132040525.0
석유화학,202208,PP,173593083.0,150002716.0
석유화학,202208,PE,266500758.0,215636712.0
석유화학,202208,방향족(벤젠·자일렌),239445715.0,237510416.0
석유화학,202208,올레핀(에틸렌·프로필렌),229274147.0,261965126.0
석유화학,202207,방향족(벤젠·자일렌),251763291.0,210148323.0
석유화학,202207,올레핀(에틸렌·프로필렌),258559466.0,273706358.0
석유화학,202207,PE,270591094.0,197588557.0
석유화학,202207,PP,189192191.0,145979001.0
석유화학,202207,PVC·기타수지,186960558.0,110950795.0
석유화학,202206,PVC·기타수지,207393025.0,121808306.0
석유화학,202206,PP,208347363.0,153470334.0
석유화학,202206,PE,247210432.0,174648988.0
